	adult	director	genre_ids	lead actors	movie_id	overview	popularity	poster_path	release_date	title	video	vote_average	vote_count
68	False	Christopher Nolan	[18, 28, 80, 53]	[Christian Bale, Michael Caine, Heath Ledger]	155	Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.	9.875218	/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg	2008-07-16	The Dark Knight	False	8.1	9723
69	False	Tate Taylor	[18, 10749, 53]	[Emily Blunt, Haley Bennett, Rebecca Ferguson]	346685	Rachel Watson, devastated by her recent divorce, spends her daily commute fantasizing about the seemingly perfect couple who live in a house that her train passes every day, until one morning she sees something shocking happen there and becomes entangled in the mystery that unfolds.	9.851299	/n8WNMt7stqHUZEE7bEtzK4FwrWe.jpg	2016-10-05	The Girl on the Train	False	6.1	1184
70	False	Sam Mendes	[28, 12, 80]	[Daniel Craig, Christoph Waltz, Léa Seydoux]	206647	A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.	9.812806	/hE24GYddaxB9MVZl1CaiI86M3kp.jpg	2015-10-26	Spectre	False	6.2	3767
71	False	Kenneth Branagh	[12, 14, 28]	[Chris Hemsworth, Natalie Portman, Tom Hiddleston]	10195	Against his father Odin's will, The Mighty Thor -a powerful but arrogant warrior god -recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.	9.660081	/bIuOWTtyFPjsFDevqvF3QrD1aun.jpg	2011-04-21	Thor	False	6.5	5158
72	False	George Lucas	[12, 28, 878]	[Mark Hamill, Harrison Ford, Carrie Fisher]	11	Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.	9.591641	/tvSlBzAdRE29bZe5yYWrJ2ds137.jpg	1977-05-25	Star Wars	False	8.0	5339
73	False	Alan Taylor	[28, 12, 14]	[Chris Hemsworth, Natalie Portman, Tom Hiddleston]	76338	Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.	9.555788	/bnX5PqAdQZRXSw3aX3DutDcdso5.jpg	2013-10-29	Thor: The Dark World	False	6.8	3594
74	False	Chris Wedge	[16, 35, 10751, 12]	[Ray Romano, John Leguizamo, Denis Leary]	425	With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.	9.547428	/zpaQwR0YViPd83bx1e559QyZ35i.jpg	2002-03-10	Ice Age	False	7.0	2747
75	False	Francis Ford Coppola	[18, 80]	[Marlon Brando, Al Pacino, James Caan]	238	Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.	9.546361	/d4KNaTrltq6bpkFS01pYtyXa09m.jpg	1972-03-14	The Godfather	False	8.4	4777
76	False	Ridley Scott	[18, 12, 878]	[Matt Damon, Jessica Chastain, Kristen Wiig]	286217	During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.	9.534189	/5aGhaIHYuQbqlHWvWYqMCnj40y2.jpg	2015-09-30	The Martian	False	7.6	5522
77	False	Robert Schwentke	[12, 878, 53]	[Shailene Woodley, Theo James, Kate Winslet]	262500	Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.	9.527056	/6w1VjTPTjTaA5oNvsAg0y4H6bou.jpg	2015-03-18	Insurgent	False	6.3	2894
78	False	Joachim Rønning	[28, 12, 35, 14]	[Johnny Depp, Javier Bardem, Brenton Thwaites]	166426	Captain Jack Sparrow is pursued by an old rival, Captain Salazar, who along with his crew of ghost pirates has escaped from the Devil's Triangle, and is determined to kill every pirate at sea. Jack seeks the Trident of Poseidon, a powerful artifact that grants its possessor total control over the seas, in order to defeat Salazar.	9.526834	/qwoGfcg6YUS55nUweKGujHE54Wy.jpg	2017-05-24	Pirates of the Caribbean: Dead Men Tell No Tales	False	0.0	49
79	False	Francis Lawrence	[12, 878]	[Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth]	131634	With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.	9.51414	/w93GAiq860UjmgR6tU9h2T24vaV.jpg	2015-11-18	The Hunger Games: Mockingjay - Part 2	False	6.5	2959
80	False	Joss Whedon	[28, 12, 878]	[Robert Downey Jr., Chris Hemsworth, Mark Ruffalo]	99861	When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.	9.358934	/t90Y3G8UGQp0f0DrP60wRu9gfrH.jpg	2015-04-22	Avengers: Age of Ultron	False	7.3	5104
81	False	Jordan Peele	[53]	[Daniel Kaluuya, Allison Williams, Bradley Whitford]	419430	A young black man visits his white girlfriend's cursed family estate. He finds out that many of its residents, who are black, have gone missing in the past.	9.354974	/1SwAVYpuLj8KsHxllTF8Dt9dSSX.jpg	2017-02-24	Get Out	False	7.1	510
82	False	Baran bo Odar	[28, 80, 53]	[Jamie Foxx, Michelle Monaghan, Dermot Mulroney]	324542	Undercover Las Vegas police officer Vincent Downs is caught in a high stakes web of corrupt cops and the mob-controlled casino underground. When a heist goes wrong, a crew of homicidal gangsters kidnaps Downs’ teenage son. In one sleepless night he will have to rescue his son, evade an internal affairs investigation and bring the kidnappers to justice.	9.354526	/9WkUSY33MDPGmz0vtzbsfaxTHVa.jpg	2017-01-12	Sleepless	False	5.9	100
83	False	Lana Wachowski	[878, 14, 28, 12]	[Mila Kunis, Channing Tatum, Sean Bean]	76757	In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…	9.245235	/aMEsvTUklw0uZ3gk3Q6lAj6302a.jpg	2015-02-04	Jupiter Ascending	False	5.2	2206
84	False	Morten Tyldum	[36, 18, 53, 10752]	[Benedict Cumberbatch, Keira Knightley, Matthew Goode]	205596	Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.	9.076144	/noUp0XOqIcmgefRnRZa1nhtRvWO.jpg	2014-11-14	The Imitation Game	False	8.0	4241
85	False	Brad Peyton	[28, 18, 53]	[Dwayne Johnson, Alexandra Daddario, Carla Gugino]	254128	In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.	8.982058	/qey0tdcOp9kCDdEZuJ87yE3crSe.jpg	2015-05-27	San Andreas	False	6.1	2384
86	False	Peter Berg	[18, 28]	[Mark Wahlberg, Kurt Russell, John Malkovich]	296524	A story set on the offshore drilling rig Deepwater Horizon, which exploded during April 2010 and created the worst oil spill in U.S. history.	8.861053	/7D6hM7IR0TbQmNvSZVtEiPM3H5h.jpg	2016-09-29	Deepwater Horizon	False	6.3	998
87	False	Len Wiseman	[14, 28, 53]	[Kate Beckinsale, Scott Speedman, Michael Sheen]	277	Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war.	8.858826	/rdkxl5iXdpVU188cL1LLG3sy6z4.jpg	2003-09-19	Underworld	False	6.5	2046
88	False	Bryan Singer	[28, 12, 14, 878]	[Hugh Jackman, James McAvoy, Michael Fassbender]	127585	The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.	8.791268	/qKkFk9HELmABpcPoc1HHZGIxQ5a.jpg	2014-05-15	X-Men: Days of Future Past	False	7.5	4808
89	False	Shane Black	[28, 35, 80, 9648, 53]	[Russell Crowe, Ryan Gosling, Angourie Rice]	290250	A private eye investigates the apparent suicide of a fading porn star in 1970s Los Angeles and uncovers a conspiracy.	8.705473	/2o0EvhUiUvzNbrZgbZvXBen9TcL.jpg	2016-05-15	The Nice Guys	False	7.0	1623
90	False	Alejandro González Iñárritu	[37, 18, 12, 53]	[Leonardo DiCaprio, Tom Hardy, Will Poulter]	281957	In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.	8.696487	/oXUWEc5i3wYyFnL1Ycu8ppxxPvs.jpg	2015-12-25	The Revenant	False	7.3	4994
91	False	Dan Gilroy	[80, 18, 53]	[Jake Gyllenhaal, Rene Russo, Riz Ahmed]	242582	When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.	8.667813	/8oPY6ULFOTbAEskySNhgsUIN4fW.jpg	2014-10-23	Nightcrawler	False	7.6	2627
92	False	James Cameron	[18, 10749, 53]	[Kate Winslet, Leonardo DiCaprio, Frances Fisher]	597	84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning.	8.65547	/kHXEpyfl6zqn8a6YuozZUujufXf.jpg	1997-11-18	Titanic	False	7.4	5673
93	False	Christopher Nolan	[28, 53, 878, 9648, 12]	[Leonardo DiCaprio, Joseph Gordon-Levitt, Ellen Page]	27205	"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious."	8.633168	/qmDpIHrmpJINaRKAfWQfftjCdyi.jpg	2010-07-14	Inception	False	8.0	11276
94	False	Gore Verbinski	[12, 14, 28]	[Johnny Depp, Orlando Bloom, Keira Knightley]	285	Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.	8.610763	/bXb00CkHqx7TPchTGG131sWV59y.jpg	2007-05-19	Pirates of the Caribbean: At World's End	False	6.8	3207
95	False	Michael Bay	[28, 878, 53, 12]	[Mark Wahlberg, Peter Cullen, Frank Welker]	335988	In the absence of Optimus Prime, a battle for survival has commenced between the human race and the Transformers. Cade Yeager forms an alliance with Bumblebee, an English lord, and an Oxford professor to learn why the Transformers keep coming back to Earth.	8.544126	/f8Ng1Sgb3VLiSwAvrfKeQPzvlfr.jpg	2017-06-22	Transformers: The Last Knight	False	0.0	60
96	False	Tom Ford	[18, 53]	[Amy Adams, Jake Gyllenhaal, Michael Shannon]	340666	Susan Morrow receives a book manuscript from her ex-husband – a man she left 20 years earlier – asking for her opinion of his writing. As she reads, she is drawn into the fictional life of Tony Hastings, a mathematics professor whose family vacation turns violent.	8.530912	/9Moizj8qxcZK6DqEE1MTO3pQAEw.jpg	2016-11-04	Nocturnal Animals	False	7.1	1134
97	False	Edward Zwick	[28, 80, 18, 9648, 53]	[Tom Cruise, Cobie Smulders, Aldis Hodge]	343611	Jack Reacher must uncover the truth behind a major government conspiracy in order to clear his name. On the run as a fugitive from the law, Reacher uncovers a potential secret from his past that could change his life forever.	8.520652	/IfB9hy4JH1eH6HEfIgIGORXi5h.jpg	2016-10-19	Jack Reacher: Never Go Back	False	5.1	1411
98	False	Brad Bird	[28, 10751, 878, 12, 9648]	[Britt Robertson, George Clooney, Raffey Cassidy]	158852	"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland."""	8.510684	/69Cz9VNQZy39fUE2g0Ggth6SBTM.jpg	2015-05-19	Tomorrowland	False	6.2	2285
99	False	F. Javier Gutiérrez	[27]	[Matilda Anna Ingrid Lutz, Alex Roe, Johnny Galecki]	14564	"Julia becomes worried about her boyfriend, Holt when he explores the dark urban legend of a mysterious videotape said to kill the watcher seven days after viewing. She sacrifices herself to save her boyfriend and in doing so makes a horrifying discovery: there is a ""movie within the movie"" that no one has ever seen before."	8.435356	/bbxtz5V0vvnTDA2qWbiiRC77Ok9.jpg	2017-02-01	Rings	False	4.7	506
100	False	Gore Verbinski	[12, 14, 28]	[Johnny Depp, Orlando Bloom, Keira Knightley]	58	Captain Jack Sparrow works his way out of a blood debt with the ghostly Davey Jones, he also attempts to avoid eternal damnation.	8.378108	/waFr5RVKaQ9dzOt3nQuIVB1FiPu.jpg	2006-06-20	Pirates of the Caribbean: Dead Man's Chest	False	6.9	3851
101	False	Neill Blomkamp	[80, 28, 878]	[Sharlto Copley, Dev Patel, Ninja]	198184	Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.	8.291775	/saF3HtAduvrP9ytXDxSnQJP3oqx.jpg	2015-03-04	Chappie	False	6.6	2352
